ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
f32e91b8-1bb7-490a-92b2-ba38e7dbc4d8,Hassan,Sakaleshpur,,,,09:45,,ALUR
e8ae63c1-6b7b-49b5-8b98-4ab91f54f4e6,Hassan,Sakaleshpur,,,,10:00,,ALUR
3a457e5b-b6b3-4128-b6c6-79d59cf1a1fe,Hassan,Sakaleshpur,,,,10:30,,ALUR
0736a17c-8fd3-4def-9103-da741c723d76,Hassan,Sakaleshpur,,,,11:15,,ALUR
4184e48b-3061-40fb-93c1-05a2ee1877c3,Hassan,Sakaleshpur,,,,11:45,,ALUR
6eece70b-f02e-4ac5-b6c1-1c05348dbdd8,Hassan,Sakaleshpur,,,,13:15,,ALUR
5c60dee8-28a3-4134-8773-9578e8b35828,Mysuru,Sakaleshpur,,,,13:45,,ALUR
1040f4f8-8c19-4f2a-adf9-abc2c3902446,Bengaluru,Sakaleshpur,,,,15:30,,ALUR
c1114170-3111-4184-827f-d86dfe104ec5,Hassan,Sakaleshpur,,,,16:30,,ALUR
6f57f67e-862b-4ee2-969b-c6df7a5a9520,Mysuru,Sakaleshpur,,,,16:30,,ALUR
8615f84a-6873-40c0-8f05-2f718b9b5270,Hassan,Sakaleshpur,,,,17:15,,ALUR
8aaea832-ca8d-4fe3-b6a0-5cffe3491735,Sringeri,Sakaleshpur,,,,17:30,,ALUR
48faa2fe-2ef0-44c8-a474-e2aaf87e7457,Hubballi,Sakaleshpur,,,,17:30,,ALUR
8be78fc9-8d16-4228-b855-56b4e8d63373,Mysuru,Sakaleshpur,,,,18:00,,ALUR
765272d8-368d-4a29-853d-7b8f811d221f,Mysuru,Sakaleshpur,,,,18:15,,ALUR
66aca1db-e658-46c9-b7ed-b14066c62771,Mysuru,Sakaleshpur,,,,18:30,,ALUR
df617fb8-5d45-4f50-b047-00e72b8bd4df,Hassan,Sakaleshpur,,,,18:30,,ALUR
47adc35a-32de-4375-bbd3-b9e990400674,Bengaluru,Sakaleshpur,,,,20:45,,ALUR
841d495d-2cf7-4c9f-baa2-a92f7fb031d4,Bengaluru,Somvarpet,,,,09:15,,ALUR
be5ddc0e-e104-4f56-8437-d909c34e9a3e,Bengaluru,Somvarpet,,,,09:30,,ALUR
fd6ae097-8d7f-4e69-ab1b-f4a0932ded3e,Bengaluru,Somvarpet,,,,09:45,,ALUR
4e62c540-cfce-4bf3-82fc-f519d14085dc,Channarayapatna,Somvarpet,,,,10:00,,ALUR
53f1335e-fb5c-4800-8e86-151c36862ded,Bengaluru,Somvarpet,,,,10:30,,ALUR
3b0d575b-343f-41c6-bb32-71e4aefd6792,Bengaluru,Somvarpet,,,,12:00,,ALUR
3624e17a-8fe1-447f-a8ec-6ff1131a9fbf,Bengaluru,Somvarpet,,,,19:30,,ALUR
0839eb18-c285-4757-8d17-a693c6b4d46f,Hassan,Udaywara,,,,07:15,,ALUR
fb281f01-804c-4485-9dc4-36b31b049e06,Hassan,Udaywara,,,,14:00,,ALUR
5c98f245-bc4f-4b5c-9295-0f766f78a2e1,Mysuru,Udaywara,,,,16:30,,ALUR
f21194a8-a175-4e0f-8c3d-e559e100c45f,Mysuru,Udaywara,,,,17:45,,ALUR
0a967ccb-082f-462b-8acd-7960039cdf79,Hassan,Udupi,,,,07:30,,ALUR
c0c60ba5-82e0-47a8-8d8d-6f3241cfed3b,Bengaluru,Udupi,,,,10:00,,ALUR
2f2361ba-a774-49e2-920e-efe3cd70ad08,Bengaluru,Udupi,,,,14:00,,ALUR
6ac2e2a6-1294-4fcc-b78d-01a9c3116dff,Bengaluru,Udupi,,,,16:00,,ALUR
83feccc5-bdb4-41c2-83ad-466b316f83b5,Hassan,Yesluru,,,,20:30,,ALUR
