ID,Origin,Destination,ServiceType,BrandClass,Via,DepartureTime24h,Source,BatchID
c17da352-aa5b-42f6-a088-acb621c4a9cc,Mysuru,Hubballi,Ordinary,,Shivamogga,12:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
52bbc142-acec-4554-ac7e-75b8b2c7fbc8,Mysuru,Honnali,Ordinary,,Shivamogga,13:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
2b4fae67-9f60-443d-a8ed-d3a3b061b025,Mysuru,Davanagere,Ordinary,,Shivamogga,13:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
70aeb2e7-7dfb-4721-a91a-6b95ff5fcefc,Mysuru,Davanagere,Ordinary,,Shivamogga,13:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e18267ae-ca55-4017-860e-7e028f121f3f,Mysuru,Shivmogga,Ordinary,,Arasikere,13:40,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
9e64a989-543c-4996-857d-7feef1be8a92,Mysuru,Arasikere,Express,,Channarayapatna,13:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
91031c04-f296-4a4a-aefa-2684ead583ea,Ooty,Shivmogga,Ordinary,,Arasikere,13:50,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
62ba8671-4c5f-46c3-b9e4-23ba1ca77dad,Mmh,Shivmogga,Ordinary,,Arasikere,14:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
1d96b32b-42cb-406e-bd6b-4a5d4e1b6d93,Chamaraj,Nagar,Ordinary,,Shivamogga,14:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
b32de965-df29-42f8-839d-a359762dfb72,Mysuru,Hubballi,Ordinary,,Shivamogga,14:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
06e593e5-8566-4407-b2d3-29dcde17a3ab,Mysuru,Honnali,Ordinary,,Shivamogga,14:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
9c45d0dd-a05c-4eca-90b3-782b582eafb6,Mysore Arasikere,Express,Ordinary,,Patna,15:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
b4a0f119-bb86-4575-a05b-1eb28ac3423b,Mysuru,Chitradurga,Ordinary,,Holalkere,15:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
44c8633f-27c4-4f43-bbcf-5e82dead606e,Mysuru,Vijayapura,Ordinary,,Hosapete,15:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
52b38909-5db1-4795-b307-22927b86a069,Mysuru,Shivmogga,Ordinary,,Arasikere,15:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a9dc7253-2d74-43b8-87be-63a870d81823,Mysuru,Kalaburgi,Ordinary,,Hosapete,15:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
d26279f6-1d83-4416-a14f-4ba280eea71d,Mysore Arasikere,Express,Ordinary,,Patna,15:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
ef1f0e57-ffe9-495e-84ed-4f34628ec86e,Mysore Arasikere,Express,Ordinary,,Patna,16:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
de38655c-e767-420f-83c8-2e337d45017c,Hd,Kote,Ordinary,,Arasikere,16:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
cbb2cb09-314f-495e-adf0-7d9ae74c9268,Mysuru,Shivmogga,Ordinary,,Arasikere,16:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
bf7130fc-977e-4189-850c-122114dc3c1c,Malavalli,Shivmogga,Ordinary,,Arasikere,17:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
03b3f702-9a56-4cff-80bb-ba296536c371,Mysuru,Vijayapura,Ordinary,,Hubballi,17:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
2fa7bd9f-d8be-489a-a76e-9e6545634a3b,Mysore Arasikere,Express,Ordinary,,Patna,18:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
6ac9c259-c6f7-4449-9bb0-85f3ff02241f,Mysore Arasikere,Express,Ordinary,,Patna,18:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
796e81d1-026d-4b37-be72-b877d026abbb,Mysuru,Panaji,Ordinary,,Kumta,18:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
f419c262-7b1c-4c7c-a347-0da5050c41a5,Mysuru,Miraj,Ordinary,,Hubballi,18:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
50e75851-ed8b-4bc3-aa96-1635146e8de7,Mysuru,Shivmogga,Ordinary,,Arasikere,19:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
9b7027cd-cf35-4dd7-9417-8ded436d499d,Nanjanagud,Shivmogga,Ordinary,,Arasikere,19:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
77354ebf-6afb-49a4-8add-95d9a440b1dd,Mysore Arasikere,Express,Ordinary,,Patna,19:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a9b0903b-34c5-4d2c-baf5-c464c851b409,Mysuru,Gadag,Ordinary,,Lakshmeswara,19:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a2d8918b-7ca7-429d-a364-bd256a6e4583,Mysuru,Shivmogga,Ordinary,,Arasikere,20:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e12bfb2f-0015-40a8-9c85-17d0bbd5ae7b,Mysuru,Shivmogga,Ordinary,,Arasikere,20:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
647b072d-485f-470f-a919-213860246c34,Mysuru,Hubballi,Ordinary,,Haveri,21:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
01956162-9b21-4e41-971d-3793f7758c8d,Mysuru,Shivmogga,Ordinary,,Arasikere,21:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
37c84214-0f6e-4046-94c4-53fa53a7cde9,Mysuru,Belagaum,Ordinary,,Hubballi,21:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
7896b6ba-3ebd-444f-9dc9-8123bd1ff803,Bengaluru,Arakalagud,Ordinary,,Holenarasipura,07:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
3044f821-ba0c-4227-9ecd-6b8c3cae86be,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,08:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
34217e01-18f8-4fea-ba28-bcf6524a48d6,Turuvekere,Piriya,Ordinary,,Hunasur,08:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
3c6d8368-9540-446d-9ab8-6cb2f3d4f948,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,08:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
9a0679d8-2e2d-4ce9-a192-12658f83d39a,Bengaluru,Kodlipete,Ordinary,,Holenarasipura,08:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
992c41da-5726-4a34-8564-2d3fb5ee8cce,Bengaluru,Konanur,Ordinary,,Holenarasipura,09:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
8025376a-8699-4a73-873a-890434cc963e,Bengaluru,Shanivara,Ordinary,,Holenarasipura,09:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
9c7d22e3-11da-4a5b-a7f9-cd2a889ce379,Bengaluru,Arakalagud,Ordinary,,Holenarasipura,10:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
64681401-a76a-49e6-9193-e141f85600ac,Bengaluru,Konanur,Ordinary,,Holenarasipura,10:10,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
7c89967e-0ab4-4673-95cd-8c12caa88d6c,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,10:20,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e9d4f733-82c2-48cc-acec-c3084174ab3d,Bengaluru,Dharmastala,Ordinary,,Subramanyya,11:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c410e6d9-2626-4bcf-a834-8fe7f128340e,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,11:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
45f4862d-7c95-40c1-9e6a-dedce32a0a83,Bengaluru,Shanivara,Ordinary,,Holenarasipura,12:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
b954376d-17d8-4157-938d-48c73b5fbc44,Bengaluru,Konanur,Ordinary,,Holenarasipura,12:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e7bd24df-6c81-4aab-b359-26e71cc83b8f,Bengaluru,Konanur,Ordinary,,Holenarasipura,12:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c93136fe-80df-46f7-b9de-6cef556706d2,Bengaluru,Hulikal,Ordinary,,Holenarasipura,13:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
6756d711-3232-4b4e-9031-2dad23a80394,Bengaluru,Hetturu,Ordinary,,Holenarasipura,13:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
2d02cf2f-6f92-4513-9755-f1e5082dde23,Bengaluru,Konanur,Ordinary,,Holenarasipura,14:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
7ff8f0b4-a448-41fc-ae6a-c5c9cb54c1e1,Bengaluru,Konanur,Ordinary,,Holenarasipura,14:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
ba5c62ed-787a-47fa-8af5-edb367326ea6,Doddaballapura,Madikeri,Ordinary,,Holenarasipura,14:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
0378c83c-8438-44c6-b8a9-11d4dec8dac7,Bengaluru,Konanur,Ordinary,,Holenarasipura,15:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
70fc7f88-1e6c-42e2-8310-2d667a3ff5d5,Bengaluru,Konanur,Ordinary,,Holenarasipura,15:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c8e2251d-b845-49b2-8806-52263006fb84,Bengaluru,Ramnathpur,Ordinary,,Holenarasipura,15:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
f7954ef0-4bd9-47de-8b32-92ed29aa4fed,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,15:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
196b0c29-0dca-40c8-a153-32e06fba3be0,Bengaluru,Madikeri,Ordinary,,Somavarapete,16:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
36c95c0e-6b97-4ba0-baa7-d2c324afa587,Bengaluru,Ramnathpur,Ordinary,,Holenarasipura,16:25,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
be4af108-6e50-4258-b8bd-4551ee09f26b,Bengaluru,Sakaleshpur,Ordinary,,Hetturu,16:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
d1446073-c3bd-495f-bf09-666d898b9ba6,Bengaluru,Arakalagud,Ordinary,,Holenarasipura,16:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c1132757-16d2-49c4-a53c-aea4fcbdfa84,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,17:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
8a10e534-0ab3-4632-8be4-6a5f44340090,Bengaluru,Holenarsipura,Express,,Anekere,17:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
0fc7ab53-e7e1-4c89-a9c7-c3a92183eb25,Bengaluru,Siddapura,Ordinary,,Alur,17:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c007d240-9136-4e0e-a352-fb8dfc40a6a1,Bengaluru,Arakalagud,Ordinary,,Holenarasipura,18:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
518b90cb-6291-4e75-ac83-52fdd3ce454c,Bengaluru-dkc,Gorur,Ordinary,,Doddakunchevu-halekote,18:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
110cf6d1-f4ed-4a4f-bdf7-dcd6543d593a,Bengaluru,Konanur,Ordinary,,Holenarasipura,18:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
8eb6f3a5-9d57-4f9c-b8b7-31d144f429d2,Bengaluru,Gorur,Ordinary,,Holenarasipura,18:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
5e170649-e708-41b1-be84-4b31aad56eae,Bengaluru,Arakalagud,Ordinary,,Holenarasipura,19:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
16a9aa48-45ce-4c4c-a9e7-fbfc9721549e,Bengaluru,Somavarapet,Ordinary,,Holenarasipura,19:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c73037aa-0e35-44cb-a566-3f008dd7c390,Bengaluru,Belavadi,Ordinary,,Holenarasipura,19:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a72df308-7ee2-4955-b71f-254daad09c6f,Bengaluru,Paduvalahippe,Ordinary,,Holenarasipura,20:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
b4ff4899-bd6a-406e-b793-0655e51aee40,Bengaluru,Hulikal,Ordinary,,Holenarasipura,20:20,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
dbecb8b8-d70f-4c1d-aa0e-0084505c24b4,Bengaluru,Ramnathpur,Ordinary,,Holenarasipura,20:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
37b3f45b-2230-4b5c-83ed-7f594dc89e07,Bengaluru,Hulikal,Ordinary,,Holenarasipura,21:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
1ad2c33d-b678-4dd8-8fdc-fc86e6dba4ca,Hassan,Bengaluru,Ordinary,,Kunigal,06:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
97b20608-c22d-484f-a565-39b29368036b,Hassan,Bengaluru,Ordinary,,Kunigal,07:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
7f2789f2-0716-4a52-ac8d-716905567d78,Hassan,Bengaluru,Ordinary,,Kunigal,07:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
aad1baef-118b-4cc5-868f-2ff444841f8e,Hassan,Bengaluru,Ordinary,,Kunigal,07:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
1b7bd288-8253-4185-8637-3491967d56cb,Hassan,Bengaluru,Ordinary,,Kunigal,09:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
8bfcf415-1f22-484e-a970-ab54d4ba86fb,Hassan,Bengaluru,Ordinary,,Kunigal,10:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
08b5b5db-1014-4a19-a0b7-71927decb474,Hassan,Bengaluru,Ordinary,,Kunigal,10:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
5b031eb1-18c1-4146-8c92-d1b01ee1e189,Hassan,Bengaluru,Ordinary,,Kunigal,11:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
b1e43cfa-034c-49af-841f-ce1d55a465dc,Hassan,Bengaluru,Ordinary,,Kunigal,15:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a549f820-7070-4452-ac54-f751f1e45327,Hassan,Bengaluru,Ordinary,,Kunigal,19:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
4ee21836-2dde-48f4-b41d-7224243325d3,Hassan,Bengaluru,Ordinary,,Kunigal,19:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
87407dff-ddc1-430f-92f3-eacc22d675f4,Hassan,Bengaluru,Ordinary,,Kunigal,06:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
90e58f78-c23c-4125-899f-7a6aa704d31d,Hassan,Bengaluru,Ordinary,,Kunigal,07:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
abd6080c-08cf-4a94-afa9-2659bd81b229,Hassan,Bengaluru-tirupati,Ordinary,,Kunigal,07:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
6a65e4ef-170b-4ab6-8d6c-c67aa97f569e,Paduvalahippe,Bengaluru,Ordinary,,Kunigal,06:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e235fdff-7430-4c26-8248-178049342cd2,Gorur,Bengaluru,Ordinary,,Kunigal,06:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c2424ec5-9153-447d-a3b5-bf3d2a0d349c,Somavara,Pete,Ordinary,,Kunigal,07:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
10865c71-8559-4bea-8d31-5030563c1acd,Rudra,Patna,Ordinary,,Kunigal,07:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
fe76cced-438b-4cee-9dbd-a1b72ddbbbca,Hassan,Bengaluru,Ordinary,,Kunigal,09:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
08a0f1ae-5fa3-4dc6-b512-964f8d2faf8a,Hassan,Bengaluru,Ordinary,,Kunigal,10:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
92e75348-f467-459e-9513-8ae83a114765,Hassan,Bengaluru,Ordinary,,Kunigal,10:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
92e4a738-b15e-46e0-bd42-75c5ce77304c,Hassan,Bengaluru,Ordinary,,Kunigal,12:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
6ec92dfc-18cc-4be8-834a-bd5292068900,Hassan,Bengaluru,Ordinary,,Kunigal,12:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
de8d9a0c-52ee-4b0e-8fc9-74a83e5a6b0e,Hassan,Bengaluru,Ordinary,,Kunigal,13:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
d5e12db8-28db-445a-a593-12a5ff681e7e,Holenarsipura,Bengaluru,Ordinary,,Kunigal,13:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c0912223-e848-4e1d-9fb3-889774a944e8,Dharmastala,Bengaluru,Ordinary,,-kunigal,15:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a7a400c6-ee44-4ed9-9302-512bf47eafd8,Hassan,Bengaluru,Ordinary,,Kunigal,15:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e96cd2e1-c15f-40dc-800f-342ee524994b,Hassan,Bengaluru,Ordinary,,Kunigal,16:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
ae1f7ae7-4353-4eb5-a6a4-b7a1acdac196,Hassan,Bengaluru,Ordinary,,Kunigal,17:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
99a05c85-cb02-4c82-a75b-25a174141f91,Hassan,Bengaluru,Ordinary,,Kunigal,17:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
4a37687d-5430-4c7a-b344-7e33dd7d0571,Dharmastala,Bengaluru,Ordinary,,-kunigal,18:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
152d84f6-05e9-4fee-b4e1-962f26067350,Dharmastala,Bengaluru,Ordinary,,-kunigal,20:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
084885cd-3107-4096-95f8-33f833989473,Holenarsipura,Bengaluru,Ordinary,,Kunigal,05:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
e2ae5419-f9ae-44a3-a104-87938531093f,Hassan,Bengaluru,Ordinary,,Kunigal,06:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
a5842705-3c26-445b-b147-dec1ba617caa,Hassan,Bengaluru,Ordinary,,Kunigal,08:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
f5d4b64d-4781-4b07-90de-9fe9ff96e6fe,Hassan,Bengaluru,Ordinary,,Kunigal,08:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
806cc78f-577a-4200-9315-34e495627958,Arakalagud,Bengaluru,Ordinary,,Kunigal,08:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
9f796540-2ab3-40bd-8e13-fed5c057dc34,Arakalagud,Bengaluru,Ordinary,,Kunigal,09:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
55f3ab34-85e0-4b7b-bae1-ab30c27f74c7,Arakalagud,Bengaluru,Ordinary,,Kunigal,09:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
99d1074e-483b-4fc5-9889-d26192852399,Arakalagud,Bengaluru,Ordinary,,Kunigal,10:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
743ee401-a596-40c6-9af4-ff0ceb9dbd12,Arakalagud,Bengaluru,Ordinary,,Kunigal,10:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
33d0107e-6487-4699-8180-107e705375b1,Arakalagud,Bengaluru,Ordinary,,Kunigal,11:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
3bb075b7-1681-408d-961a-4acba39dd329,Arakalagud,Bengaluru,Ordinary,,Kunigal,11:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
6388281f-4b28-42b8-8101-8411f6c8d14e,Arakalagud,Bengaluru,Ordinary,,Kunigal,12:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
d191700f-2bec-472c-83af-69bf837ddc70,Arakalagud,Bengaluru,Ordinary,,Kunigal,12:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
8fff6e33-fef4-49f8-84d6-5ec847211f2e,Arakalagud,Bengaluru,Ordinary,,Kunigal,13:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
f9415e60-5299-40bd-bbbb-a4cc97ef93b7,Arakalagud,Bengaluru,Ordinary,,Kunigal,13:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
4abed2dd-9bb5-4f3e-a406-6ebbb669dc11,Dharmastala,Bengaluru,Ordinary,,-kunigal,14:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
252860b1-2639-45c4-9096-207b563a44ee,Arakalagud,Bengaluru,Ordinary,,Kunigal,15:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
fadec995-a04f-4b95-afe1-1449d9ff0e98,Arakalagud,Bengaluru,Ordinary,,Kunigal,15:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
245acd88-52b7-4210-a06d-ea85c43598ae,Arakalagud,Bengaluru,Ordinary,,Kunigal,16:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
d6d704d2-6035-4d14-a799-a625aae2bc49,Arakalagud,Bengaluru,Ordinary,,Kunigal,16:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
1e8625ee-7162-4dc6-8b59-2ece90dd72ba,Arakalagud,Bengaluru,Ordinary,,Kunigal,18:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
1e4abe7e-fb10-4ec7-8338-c9a5927d1db0,Arakalagud,Bengaluru,Ordinary,,Kunigal,19:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
cdd6c03e-d265-495e-a4ca-4850a4eb8c4e,Dharmastala,Bengaluru,Ordinary,,Kunigal,19:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
0ff99d0a-d611-41fe-b344-bd51f1207b46,Dharmastala,Bengaluru,Ordinary,,Kunigal,20:00,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
ccd58b17-c018-459e-82db-6d6d315c554f,Konanur,Bengaluru,Ordinary,,Kunigal,06:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
c6b52b1e-596f-4c6c-bddb-c439bfc6f74e,Konanur,Bengaluru,Ordinary,,Kunigal,07:15,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
90e3d8db-8841-484e-b623-57f83a617a3c,Konanur,Bengaluru,Ordinary,,Kunigal,07:30,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
78890a5d-6a94-432d-9f5d-4f4274975ae1,Konanur,Bengaluru,Ordinary,,Kunigal,07:45,CHANNARAYAPATNA,Bus_Timetables_Batch7_Merged
